status	group_id	counts	name	group_domain	group_link	post_link	source_repost_link
	33804555	16	Зоопотеряшки Мурманска и области	club33804555	https://vk.com/club33804555	https://vk.com/feed?w=wall-33804555_48316	https://vk.com/feed?w=wall-40568912_157898
	60373018	16	Зоозащита Томск 6 рукопожатий	club60373018	https://vk.com/club60373018	https://vk.com/feed?w=wall-60373018_200102	https://vk.com/feed?w=wall-40568912_157891
	120099959	16	"Зоогазета Липецкой области ""Зооищейка"""	club120099959	https://vk.com/club120099959	https://vk.com/feed?w=wall-120099959_311845	https://vk.com/feed?w=wall-40568912_155884
	175962881	16	Бюро находок ЧМЗ Челябинск (Official)	club175962881	https://vk.com/club175962881	https://vk.com/feed?w=wall-175962881_62414	https://vk.com/feed?w=wall-40568912_154615
	68995785	16	4 ЛАПЫ  | Город Орел	club68995785	https://vk.com/club68995785	https://vk.com/feed?w=wall-68995785_299881	https://vk.com/feed?w=wall-40568912_157075
	78446811	16	"""Помощь животным 4 лапы""  Нальчик"	club78446811	https://vk.com/club78446811	https://vk.com/feed?w=wall-78446811_203849	https://vk.com/feed?w=wall-40568912_156220
	178192554	15	Ушки на Макушке-Красноярск,найденные,потеряшки	club178192554	https://vk.com/club178192554	https://vk.com/feed?w=wall-178192554_59252	https://vk.com/feed?w=wall-40568912_158748
	5362602	15	"Томская зоозащитная организация ""СОДРУЖЕСТВО"""	club5362602	https://vk.com/club5362602	https://vk.com/feed?w=wall-5362602_1270643	https://vk.com/feed?w=wall-40568912_154485
	70077696	15	Пропала Собака Кошка Найдена | POISKZOO.RU	club70077696	https://vk.com/club70077696	https://vk.com/feed?w=wall-70077696_173400	https://vk.com/feed?w=wall-40568912_158745
	34900407	15	Пропавшие и найденные животные г. Ульяновска	club34900407	https://vk.com/club34900407	https://vk.com/feed?w=wall-34900407_130333	https://vk.com/feed?w=wall-40568912_159246
	28392427	15	Питомцы Карелии: Пропал, Найден, В добрые руки.	club28392427	https://vk.com/club28392427	https://vk.com/feed?w=wall-28392427_100737	https://vk.com/feed?w=wall-40568912_158177
	93136529	15	Котята Краснодар Kittens Krasnodar	club93136529	https://vk.com/club93136529	https://vk.com/feed?w=wall-93136529_29618	https://vk.com/feed?w=wall-40568912_158641
	53538490	15	ЗооЗАБОТА -  помощь бездомным животным Хакасии	club53538490	https://vk.com/club53538490	https://vk.com/feed?w=wall-53538490_440948	https://vk.com/feed?w=wall-40568912_144593
	140471841	15	Животные в добрые руки Оренбург	club140471841	https://vk.com/club140471841	https://vk.com/feed?w=wall-140471841_53066	https://vk.com/feed?w=wall-40568912_158463
	19108948	15	ЖИВОТНЫЕ В ДОБРЫЕ РУКИ. ВОРОНЕЖ И ОБЛАСТЬ	club19108948	https://vk.com/club19108948	https://vk.com/feed?w=wall-19108948_192823	https://vk.com/feed?w=wall-40568912_155356
	110941032	15	Бюро находок Омска | Потеряшки	club110941032	https://vk.com/club110941032	https://vk.com/feed?w=wall-110941032_379108	https://vk.com/feed?w=wall-40568912_159677
	18923086	15	Благотворительный фонд помощи бездомным животным	club18923086	https://vk.com/club18923086	https://vk.com/feed?w=wall-18923086_1298791	https://vk.com/feed?w=wall-40568912_158947
	150816290	15	"""Право на жизнь"" Бугульма"	club150816290	https://vk.com/club150816290	https://vk.com/feed?w=wall-150816290_175214	https://vk.com/feed?w=wall-40568912_153002
	202006442	15	"""КотоПес Тамбов""-животные потеряшки"	club202006442	https://vk.com/club202006442	https://vk.com/feed?w=wall-202006442_6864	https://vk.com/feed?w=wall-40568912_159017
unsuitable	35177235	14	Хаски Хелп - Каталог потерянных/найденных хаски	club35177235	https://vk.com/club35177235	https://vk.com/feed?w=wall-35177235_122767	https://vk.com/feed?w=wall-186896272_7234
	157860680	14	Собачники мкрн. Кузнечики Подольск	club157860680	https://vk.com/club157860680	https://vk.com/feed?w=wall-157860680_6035	https://vk.com/feed?w=wall-186896272_5503
	175888716	14	Санкт-Петербург | Pet911.ru пропала собака кошка	club175888716	https://vk.com/club175888716	https://vk.com/feed?w=wall-175888716_12563	https://vk.com/feed?w=wall-40568912_158090
	191189454	14	СОФИ! Поиск домашних животных Петрозаводск	club191189454	https://vk.com/club191189454	https://vk.com/feed?w=wall-191189454_33964	https://vk.com/feed?w=wall-40568912_154193
	205100273	14	Приют для собак Лабрадом	club205100273	https://vk.com/club205100273	https://vk.com/feed?w=wall-205100273_3307	https://vk.com/feed?w=wall-40568912_164397
	70291553	14	Потеряшки животные Киров	club70291553	https://vk.com/club70291553	https://vk.com/feed?w=wall-70291553_145168	https://vk.com/feed?w=wall-40568912_153666
	79892266	14	ПОТЕРЯШКА | Дмитров и район	club79892266	https://vk.com/club79892266	https://vk.com/feed?w=wall-79892266_32763	https://vk.com/feed?w=wall-37814238_123505
	32628852	14	Общество защиты животных в г. Бийске	club32628852	https://vk.com/club32628852	https://vk.com/feed?w=wall-32628852_97313	https://vk.com/feed?w=wall-40568912_155421
	63604586	14	"Клуб ""ЗАЩИТА"" —  резерв  Потеряшки Сергиев Посад"	club63604586	https://vk.com/club63604586	https://vk.com/feed?w=wall-63604586_87958	https://vk.com/feed?w=wall-37814238_134254
	93958289	14	Животные Ростов Потеряшки Поиск Собаки в РНД	club93958289	https://vk.com/club93958289	https://vk.com/feed?w=wall-93958289_26379	https://vk.com/feed?w=wall-40568912_158551
	176726988	14	Горно-Алтайск | Pet911 пропала собака кошка	club176726988	https://vk.com/club176726988	https://vk.com/feed?w=wall-176726988_1192	https://vk.com/feed?w=wall-40568912_157928
	58805313	14	[ТБ] Потеряшка / Животные / Березники	club58805313	https://vk.com/club58805313	https://vk.com/feed?w=wall-58805313_167856	https://vk.com/feed?w=wall-40568912_157112
unsuitable	2581845	14	DoberHelp (ДоберХелп) команда помощи доберманам	club2581845	https://vk.com/club2581845	https://vk.com/feed?w=wall-2581845_58143	https://vk.com/feed?w=wall-111794591_50858
	56388244	14	***ДОРОГА ДОМОЙ***	club56388244	https://vk.com/club56388244	https://vk.com/feed?w=wall-56388244_130807	https://vk.com/feed?w=wall-40568912_158238
	28339969	14	"""ПОДАРИ НАДЕЖДУ"". Бездомные животные г. Брянск."	club28339969	https://vk.com/club28339969	https://vk.com/feed?w=wall-28339969_389775	https://vk.com/feed?w=wall-40568912_149816
	137815324	13	ХелпДогМини СПБ.Помощь миниатюрным породам собак	club137815324	https://vk.com/club137815324	https://vk.com/feed?w=wall-137815324_184523	https://vk.com/feed?w=wall-40568912_158934
	176680007	13	Ставрополь | Pet911 пропала найдена собака кошка	club176680007	https://vk.com/club176680007	https://vk.com/feed?w=wall-176680007_2064	https://vk.com/feed?w=wall-40568912_158585
	105521298	13	Потеряшки Нижний Новгород	club105521298	https://vk.com/club105521298	https://vk.com/feed?w=wall-105521298_60955	https://vk.com/feed?w=wall-40568912_150124
unsuitable	110510012	13	Потеряшка Хелп	club110510012	https://vk.com/club110510012	https://vk.com/feed?w=wall-110510012_95288	https://vk.com/feed?w=wall-111794591_25057
	60201804	13	Подслушано Пласт	club60201804	https://vk.com/club60201804	https://vk.com/feed?w=wall-60201804_464358	https://vk.com/feed?w=wall-40568912_159895
	59894827	13	ПОТЕРЯШКА (Великий Новгород и НО)	club59894827	https://vk.com/club59894827	https://vk.com/feed?w=wall-59894827_169853	https://vk.com/feed?w=wall-40568912_158817
	13963287	13	Новый ковчег. Помощь бездомным животным.	club13963287	https://vk.com/club13963287	https://vk.com/feed?w=wall-13963287_329066	https://vk.com/feed?w=wall-111794591_18699
	96801613	13	НАДЕЖДА| Потеряшки | Казань	club96801613	https://vk.com/club96801613	https://vk.com/feed?w=wall-96801613_33091	https://vk.com/feed?w=wall-40568912_155735
	94709335	13	Кострома. Город добрых дел.	club94709335	https://vk.com/club94709335	https://vk.com/feed?w=wall-94709335_104250	https://vk.com/feed?w=wall-40568912_158260
	5512	13	ЗООСЛОВО! ВСЁ О ЖИВОТНЫХ. ПОМОЩЬ, ПИАР, НОВОСТИ.	club5512	https://vk.com/club5512	https://vk.com/feed?w=wall-5512_303678	https://vk.com/feed?w=wall-111794591_30215
	34679261	13	Животные.Территория спасения СРОО	club34679261	https://vk.com/club34679261	https://vk.com/feed?w=wall-34679261_487271	https://vk.com/feed?w=wall-40568912_150331
	89291461	13	Бюро Находок Пенза	club89291461	https://vk.com/club89291461	https://vk.com/feed?w=wall-89291461_110585	https://vk.com/feed?w=wall-40568912_158617
	35069181	13	Бездомные животные Сызрани. Поможем вместе!	club35069181	https://vk.com/club35069181	https://vk.com/feed?w=wall-35069181_374539	https://vk.com/feed?w=wall-40568912_157470
	43168638	13	База потерянных и найденных животных | Иркутск	club43168638	https://vk.com/club43168638	https://vk.com/feed?w=wall-43168638_57248	https://vk.com/feed?w=wall-40568912_159763
	46466209	12	Я с тобой. Ростов-на-Дону	club46466209	https://vk.com/club46466209	https://vk.com/feed?w=wall-46466209_341870	https://vk.com/feed?w=wall-40568912_156910
	56250212	12	Приют для бездомных животных — ГВАРДИЯ	club56250212	https://vk.com/club56250212	https://vk.com/feed?w=wall-56250212_28882	https://vk.com/feed?w=wall-190807581_5097
unsuitable	143909530	12	Потеряшки|Люберецкий район|Раменское|	club143909530	https://vk.com/club143909530	https://vk.com/feed?w=wall-143909530_5220	https://vk.com/feed?w=wall-37814238_141388
	189554813	12	Потерянные и найденные животные. Я твой друг.	club189554813	https://vk.com/club189554813	https://vk.com/feed?w=wall-189554813_21823	https://vk.com/feed?w=wall-40568912_159162
	136948770	12	Помощь приюту у Евгения	club136948770	https://vk.com/club136948770	https://vk.com/feed?w=wall-136948770_860	https://vk.com/feed?w=wall-186896272_7168
	131573352	12	Подслушано в Берёзовском | Кузбасс	club131573352	https://vk.com/club131573352	https://vk.com/feed?w=wall-131573352_432563	https://vk.com/feed?w=wall-40568912_159177
	108838539	12	Подслушано Уфа Животные Потеряшки Нашлись Отдам	club108838539	https://vk.com/club108838539	https://vk.com/feed?w=wall-108838539_62328	https://vk.com/feed?w=wall-40568912_157249
	87990266	12	Подслушано Кашира	club87990266	https://vk.com/club87990266	https://vk.com/feed?w=wall-87990266_62100	https://vk.com/feed?w=wall-111794591_29434
	111128351	12	ПОТЕРЯШКИ г.Череповец	club111128351	https://vk.com/club111128351	https://vk.com/feed?w=wall-111128351_364013	https://vk.com/feed?w=wall-40568912_159699
	86101450	12	Лабрадор Официальная Страница	club86101450	https://vk.com/club86101450	https://vk.com/feed?w=wall-86101450_127743	https://vk.com/feed?w=wall-40568912_154234
	91585457	12	Животные во Фрязино	club91585457	https://vk.com/club91585457	https://vk.com/feed?w=wall-91585457_87924	https://vk.com/feed?w=wall-37814238_127275
	79728595	12	Доска объявлений Ступино, Кашира, Москва	club79728595	https://vk.com/club79728595	https://vk.com/feed?w=wall-79728595_138837	https://vk.com/feed?w=wall-111794591_32509
	124166559	12	Бездомные Животные Москва	club124166559	https://vk.com/club124166559	https://vk.com/feed?w=wall-124166559_319160	https://vk.com/feed?w=wall-186896272_6736
	166620626	12	animal_traffic_СТОП_отправлялки	club166620626	https://vk.com/club166620626	https://vk.com/feed?w=wall-166620626_3907	https://vk.com/feed?w=wall-37814238_123916
	33867020	12	4 Лапы - Потеряшка & Отдам Животные Магнитогорск	club33867020	https://vk.com/club33867020	https://vk.com/feed?w=wall-33867020_377885	https://vk.com/feed?w=wall-40568912_158148
	58328207	11	Собаки-Кошки Куйбышева-Барабинска	club58328207	https://vk.com/club58328207	https://vk.com/feed?w=wall-58328207_116074	https://vk.com/feed?w=wall-40568912_151378
	97797204	11	САЙМОН- веткабинет. Ветврач на дом. Подольск.	club97797204	https://vk.com/club97797204	https://vk.com/feed?w=wall-97797204_3150	https://vk.com/feed?w=wall-79776207_45778
